"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","geneID"
"GO:0045010","actin nucleation","21/3634","58/18888",0.00183087359319212,0.0229026991622282,0.0184061075377098,21,"WASF3/WASF1/FMN1/GSN/WIPF3/WASF2/CTNNA2/ARPC2/DIAPH3/WASHC2A/CORO1A/AP1AR/WASHC2C/ARPC4/CARMIL2/IQGAP2/ARPC3/ARPIN/ABI2/ACTR3/SPIRE1"
"GO:0035107","appendage morphogenesis","44/3634","150/18888",0.00183251732150954,0.0229026991622282,0.0184061075377098,44,"LRP4/SFRP2/NOTCH1/ZBTB16/FREM2/FMN1/GLI3/CYP26B1/TMEM107/FGF8/FBXW4/PRICKLE1/IFT140/SOX9/RARG/LEF1/IQCE/NFIA/ERRFI1/COL6A1/BAX/RARB/SKI/SMAD4/GPC3/SP8/VPS54/SALL1/RDH10/RSPO2/HDAC1/CREBBP/FGF10/TFAP2A/PSEN1/MBNL1/COL2A1/ARK2C/CRABP2/LRP5/PBX2/ZNF219/FBN2/LARGE1"
"GO:0035108","limb morphogenesis","44/3634","150/18888",0.00183251732150954,0.0229026991622282,0.0184061075377098,44,"LRP4/SFRP2/NOTCH1/ZBTB16/FREM2/FMN1/GLI3/CYP26B1/TMEM107/FGF8/FBXW4/PRICKLE1/IFT140/SOX9/RARG/LEF1/IQCE/NFIA/ERRFI1/COL6A1/BAX/RARB/SKI/SMAD4/GPC3/SP8/VPS54/SALL1/RDH10/RSPO2/HDAC1/CREBBP/FGF10/TFAP2A/PSEN1/MBNL1/COL2A1/ARK2C/CRABP2/LRP5/PBX2/ZNF219/FBN2/LARGE1"
"GO:0007100","mitotic centrosome separation","8/3634","14/18888",0.00183737975144788,0.0229026991622282,0.0184061075377098,8,"NEK2/RANBP1/AURKA/UBXN2B/KIF3B/KIF11/KIF25/NDE1"
"GO:0051255","spindle midzone assembly","8/3634","14/18888",0.00183737975144788,0.0229026991622282,0.0184061075377098,8,"RACGAP1/KIF23/INCENP/AURKB/PRC1/KIF4A/BIRC5/CDCA8"
"GO:0071472","cellular response to salt stress","8/3634","14/18888",0.00183737975144788,0.0229026991622282,0.0184061075377098,8,"TRPV4/LETM1/ZFP36L1/SLC25A23/EFHD1/MICU1/SLC12A6/XRCC6"
"GO:1904814","regulation of protein localization to chromosome, telomeric region","8/3634","14/18888",0.00183737975144788,0.0229026991622282,0.0184061075377098,8,"GNL3/DKC1/CCT2/CCT5/CCT3/TCP1/GNL3L/CCT6A"
"GO:1904936","interneuron migration","8/3634","14/18888",0.00183737975144788,0.0229026991622282,0.0184061075377098,8,"FEZF2/SOX1/FAT3/FEZF1/NR2F2/ARX/RELN/DRD2"
"GO:0031577","spindle checkpoint signaling","18/3634","47/18888",0.00183983917097753,0.0229026991622282,0.0184061075377098,18,"SPC24/KNTC1/NUF2/INCENP/MAD2L1/PLK1/BUB1/TTK/ZW10/AURKB/KNL1/BUB3/ANAPC15/NDC80/BIRC5/CDCA8/MAD2L2/SPC25"
"GO:0043242","negative regulation of protein-containing complex disassembly","27/3634","81/18888",0.00185745690646148,0.0230760401759001,0.0185454157177518,27,"ADD3/NAV3/MAP1B/GSN/RUBCN/ARHGEF2/TMOD2/TPX2/LIMA1/PLEKHH2/CKAP2/MID1/STMN2/DIAPH3/CLASP2/CAPG/FGF13/SPTBN2/TTBK2/WASHC2C/CLASP1/SPTBN1/BMERB1/CAPZA1/CARMIL2/SPTAN1/CAPZB"
"GO:0044403","biological process involved in symbiotic interaction","81/3634","311/18888",0.00187009788295931,0.0230953392699856,0.0185609257324711,81,"RRP1B/CXCR4/PPIB/IFITM1/EEF1A1/CDK1/GSN/NECTIN1/HS3ST5/CLDN6/F11R/INSR/ITGA5/PC/ANPEP/ITGA2/FURIN/PPARA/PSMC3/IFIT1/EGFR/ZBED1/HSPD1/TYRO3/RPSA/TFAP4/EXOC7/SLC1A5/CXADR/ITGB5/LEF1/TFRC/F2RL1/YTHDC2/TRIM59/TARDBP/HMGA2/VPS18/CFL1/CHMP4A/EFNB2/CD46/PPID/CHMP3/ZDHHC9/FASN/CLDN1/SAP30/HMGB1/ITCH/JPT2/NPC1/GAS6/CHMP1B/CTSB/PHB1/HSPA1B/PTX3/SCARB2/ROCK2/CD81/KPNA3/VPS37B/CD74/HDAC1/MYD88/IST1/TNFRSF14/P4HB/TRIM38/DDX56/IDE/PI4KA/CHMP4B/GRK2/CHMP4C/HLA-DRB1/SNX3/STOM/JUN/ITGB1"
"GO:0061458","reproductive system development","81/3634","311/18888",0.00187009788295931,0.0230953392699856,0.0185609257324711,81,"DHCR24/MMP14/WDR77/SFRP2/IDH1/SAFB2/NOTCH1/MMP2/DHX37/BCL2/INSR/NRIP1/FGF8/CYP7B1/FLNA/SULF1/CASP2/PLAG1/PLEKHA1/BCL2L1/KIF18A/DNAAF11/SLIT2/PCYT1B/WNT2B/SOX9/PSAP/TYRO3/ASPM/SIX4/MERTK/RARG/CRIP1/SOD1/SF1/SLIT3/CDKN1B/MEA1/ERRFI1/COL6A1/SCAPER/TNC/FKBP4/LHX9/UBE2Q1/ROR2/BAX/ADAMTS1/KDM5B/NR2F2/FOXA1/BMPR1B/SERPINE2/LGR4/GDF7/SMAD4/ASH1L/STAT5B/FER/NASP/PTX3/ADGRG1/SALL1/CD2AP/CITED2/RDH10/HMGB2/KITLG/LHX1/PRLR/FGF10/ID4/ZFP42/LFNG/STK11/FOXO3/GREB1L/NR5A1/CTNNA1/AGO4/WNT4"
"GO:0062197","cellular response to chemical stress","81/3634","311/18888",0.00187009788295931,0.0230953392699856,0.0185609257324711,81,"DNAJA1/LRRC8C/ABCC1/NFAT5/CDK1/MMP2/PRDX1/ARHGEF2/RPS3/PLEKHA1/DHFR/EGFR/ETV5/TRPV4/LETM1/RHOB/ZFP36L1/SETX/PYCR1/DAPK1/SPHK1/SLC25A23/SLC7A11/SOD1/ATF4/TP53INP1/ERMP1/TNFAIP3/PPARGC1A/MSRA/EFHD1/RACK1/HM13/ARNT/KEAP1/SELENON/MICU1/GLRX2/FER/PARK7/EIF2S1/HSPA1B/PEX2/MGST1/RWDD1/ARL6IP5/FOS/CBX8/MET/PRKCI/DDX3X/SNCA/EZH2/FANCD2/ZNF277/SLC12A6/TOP2B/RELB/XRCC6/TSPO/CAB39/FOXO3/DDIT3/PRR5L/ABCD1/PEX10/PNPT1/SLC1A1/ATP13A2/PLEC/STK39/PKD2/EDN1/PINK1/JUN/PPIF/PAWR/CHCHD4/MLST8/PTPRK/VKORC1L1"
"GO:0061008","hepaticobiliary system development","43/3634","146/18888",0.00188178589782128,0.0231938463027321,0.0186400924291608,43,"SRSF1/COBL/NOTCH1/MAN2A1/ITGA2/PRMT5/TGFBR3/ZMPSTE24/SOX9/ACADM/EGFR/AURKA/FRZB/CPS1/CEBPA/XBP1/HNRNPD/CFLAR/ERRFI1/TNFAIP3/CLDN1/PCK2/PTPN3/ADA/SLC7A5/PTN/VTN/NPC1/ARF6/SP3/CITED2/MET/EZH2/ONECUT2/UCP2/ACO2/ASS1/PNPT1/PKD2/PRKCSH/MPST/MDK/WNT4"
"GO:0007492","endoderm development","28/3634","85/18888",0.00188813695438474,0.0232263146219493,0.0186661860948397,28,"SOX2/LAMC1/MMP14/NOTCH1/EOMES/SMAD2/DUSP4/MMP2/ITGA5/COL5A1/FGF8/APELA/LAMB1/ZFP36L1/ITGB5/PAF1/COL6A1/HMGA2/CTR9/VTN/SMAD4/ARC/COL4A2/PELO/ITGA7/HDAC1/COL12A1/LHX1"
"GO:0048545","response to steroid hormone","87/3634","338/18888",0.00189293849545655,0.0232396319412731,0.0186768887639814,87,"HSPA8/DNAJA1/CALR/IDH1/RBFOX2/SAFB2/WNT7B/DDX5/FOSL2/SSTR2/NR2E1/COL1A1/ZFP36L2/BCL2/TXNIP/CYP7B1/PPARA/LBH/PTPRU/HNRNPU/SLIT2/EGFR/PAQR8/ESRRG/ZFP36L1/DSG2/SGK1/CPS1/BCHE/TFAP4/YWHAH/IGFBP2/URI1/ATP1A2/SLIT3/PDE3A/CFLAR/ALPL/ERRFI1/NEFL/DAB2/FKBP4/VPS18/FAM107A/FOXA1/CLDN1/PAK1/PCK2/DNAAF4/NPC1/PARK7/PHB1/HSPA1B/PCSK1/DAXX/DDRGK1/VPS54/RWDD1/CDO1/FOS/PRMT2/DDX54/SAFB/HDAC1/LMO3/HMGB2/UCP2/CLOCK/ZMIZ1/YAP1/GBA1/TSPO/ABCA2/ASS1/FOXO3/STK39/CDKN1A/UBE2L3/RXRB/RAN/ANXA3/FECH/EDN1/HEYL/TFPI/RPL27/DDX17"
"GO:0090128","regulation of synapse maturation","10/3634","20/18888",0.00190100657354434,0.0232929217217227,0.018719715918225,10,"CNTNAP1/NFATC4/NRXN1/CLSTN1/ADGRL1/YWHAZ/NEFL/DAB2IP/RELN/VPS35"
"GO:0044409","symbiont entry into host","47/3634","163/18888",0.00193164046076614,0.0235614948329653,0.0189355588427753,47,"CXCR4/IFITM1/CDK1/GSN/NECTIN1/HS3ST5/CLDN6/F11R/INSR/ITGA5/ANPEP/ITGA2/FURIN/EGFR/TYRO3/RPSA/EXOC7/SLC1A5/CXADR/ITGB5/TFRC/TRIM59/VPS18/EFNB2/CD46/CLDN1/HMGB1/ITCH/JPT2/NPC1/GAS6/CTSB/PHB1/HSPA1B/PTX3/SCARB2/CD81/KPNA3/CD74/TNFRSF14/P4HB/TRIM38/IDE/GRK2/HLA-DRB1/SNX3/ITGB1"
"GO:0048532","anatomical structure arrangement","9/3634","17/18888",0.0019342369738056,0.0235614948329653,0.0189355588427753,9,"HSPA5/SEMA3F/NRP2/KIF14/EGR2/PLXNA4/SEMA3A/TFAP2A/DLL1"
"GO:1904355","positive regulation of telomere capping","9/3634","17/18888",0.0019342369738056,0.0235614948329653,0.0189355588427753,9,"NEK7/NABP2/NEK2/HNRNPD/AURKB/TNKS2/MAP3K4/RTEL1/TNKS"
"GO:1900024","regulation of substrate adhesion-dependent cell spreading","22/3634","62/18888",0.00194474204247266,0.0236433716408787,0.0190013604026973,22,"CALR/MYADM/PREX1/FLNA/DOCK1/KANK1/FBLN1/ARPC2/EFNA5/DAB2/HAS2/SPRY4/ST6GAL1/C1QBP/AP1AR/WASHC2C/P4HB/CRK/CSPG5/ITGB1BP1/MDK/PDPN"
"GO:0048608","reproductive structure development","80/3634","307/18888",0.00195569817010098,0.0237304036212836,0.019071304996529,80,"DHCR24/MMP14/WDR77/SFRP2/IDH1/SAFB2/NOTCH1/MMP2/DHX37/BCL2/INSR/NRIP1/FGF8/CYP7B1/FLNA/SULF1/CASP2/PLAG1/PLEKHA1/BCL2L1/KIF18A/DNAAF11/SLIT2/PCYT1B/WNT2B/SOX9/PSAP/TYRO3/ASPM/SIX4/MERTK/RARG/CRIP1/SOD1/SF1/SLIT3/CDKN1B/MEA1/ERRFI1/COL6A1/SCAPER/TNC/FKBP4/LHX9/ROR2/BAX/ADAMTS1/KDM5B/NR2F2/FOXA1/BMPR1B/SERPINE2/LGR4/GDF7/SMAD4/ASH1L/STAT5B/FER/NASP/PTX3/ADGRG1/SALL1/CD2AP/CITED2/RDH10/HMGB2/KITLG/LHX1/PRLR/FGF10/ID4/ZFP42/LFNG/STK11/FOXO3/GREB1L/NR5A1/CTNNA1/AGO4/WNT4"
"GO:0010212","response to ionizing radiation","41/3634","138/18888",0.00197806206718746,0.0239552516625085,0.019252007593944,41,"MYC/HRAS/SFRP2/RHNO1/TIGAR/BRCC3/BCL2/INTS3/USP28/NABP2/ZMPSTE24/BCL2L1/INO80/ABRAXAS1/RHOB/AEN/IFI16/VCAM1/NABP1/BAX/KARS1/EYA1/EGR1/BLM/CHEK2/FANCD2/RPL26/CLOCK/YAP1/CLK2/XRCC6/STK11/TNKS1BP1/PAXIP1/CCND2/TICRR/GTF2H5/CDKN1A/TMEM109/TP53BP1/BABAM1"
"GO:0032507","maintenance of protein location in cell","23/3634","66/18888",0.00204094780368212,0.0246213954154625,0.0197873642986535,23,"HSPA5/SORL1/HK2/GSN/DBN1/HNRNPU/MORC3/TMED2/CIZ1/ANK3/SUN1/SUN2/TAF8/PARK7/DZIP1/VPS13A/VPS13C/TSPO/NR5A1/BBS4/TMSB15A/PINK1/KDELR2"
"GO:0060042","retina morphogenesis in camera-type eye","23/3634","66/18888",0.00204094780368212,0.0246213954154625,0.0197873642986535,23,"NTRK2/NOTCH1/MAN2A1/HIPK2/CDON/SOX9/FAT3/CRB2/PROM1/VSX1/PTPRM/DIO3/STAT3/FJX1/LHX1/MFSD2A/TFAP2A/LRP5/SLC1A1/BBS4/AHI1/DLL1/LARGE1"
"GO:1902750","negative regulation of cell cycle G2/M phase transition","24/3634","70/18888",0.00212040097445239,0.0255306082646493,0.0205180672327601,24,"CDK1/ATF5/BRCC3/INTS3/NABP2/NAE1/ABRAXAS1/PLK1/RAD21/NABP1/AURKB/NOP53/CCNG1/BLM/CLSPN/WEE1/MBTPS1/RAD50/NBN/TICRR/CHMP4C/CDKN1A/AVEN/BABAM1"
"GO:1901873","regulation of post-translational protein modification","66/3634","246/18888",0.00217016736644577,0.0260438924949593,0.0209305760236923,66,"HSPA5/HSP90AA1/DNAJA1/GNL3/AMER1/BEX1/CRTAP/AIMP2/UBE2C/RPS3/PRKCG/DCUN1D4/GTPBP4/BEX3/PRICKLE1/UBE2S/RPL5/MAD2L1/PLK1/U2AF2/SPHK1/ARRDC4/GNL3L/RPS7/PINX1/TNFAIP3/RPS2/SPRY2/ARNT/FAM107A/P3H1/EGR1/ITCH/NOP53/SPSB4/ARRDC3/FBXO5/PARK7/HSPA1B/MARCHF7/DAXX/FBXO2/CENPS/PIAS3/HERPUD1/RIPK2/COPS6/NDFIP1/DDX3X/COPS3/GPS2/HDAC4/CENPX/DCUN1D5/TSPO/ABCA2/PAXIP1/UBE2N/SAE1/UBE2V1/UBE2L3/PINK1/PIAS1/MAD2L2/DERL1/NPM1"
"GO:0170039","proteinogenic amino acid metabolic process","43/3634","147/18888",0.00217345462917914,0.0260438924949593,0.0209305760236923,43,"LOC102724560/ATP2B4/MTHFD1/SLC25A13/DDAH1/PFAS/GCAT/SERINC5/GMPS/DHFR2/NAT8L/GSTZ1/DLST/DHFR/GLYATL1/SLC25A12/ALDH18A1/PYCR1/CPS1/SLC7A11/GLUL/QDPR/ATF4/ADSS1/GART/MSRA/PLOD2/ARG2/GFPT2/ADI1/SLC38A1/CDO1/SDSL/NOS2/SEPHS1/UCP2/SMS/GLS/RIMKLB/ASS1/CTPS2/MPST/NOS1"
"GO:0021762","substantia nigra development","17/3634","44/18888",0.00218386936587592,0.0260438924949593,0.0209305760236923,17,"HSPA5/CKB/TTBK1/DYNLL1/ACTB/YWHAH/SEC16A/NDRG2/CCDC14/PLP1/MBP/SYNGR3/YWHAQ/GNB4/ATP5PF/CALM3/INA"
"GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","17/3634","44/18888",0.00218386936587592,0.0260438924949593,0.0209305760236923,17,"HIPK2/BCL2/USP28/TRIAP1/AEN/RPS27L/IFI16/HNRNPK/PHLDA3/MARCHF7/TAF9/CHEK2/CD74/RPL26/SHISA5/CDKN1A/TMEM109"
"GO:0043039","tRNA aminoacylation","17/3634","44/18888",0.00218386936587592,0.0260438924949593,0.0209305760236923,17,"TARS1/FARSB/RARS1/QARS1/GARS1/WARS1/VARS2/IARS1/HARS1/KARS1/FARSA/TARS3/CARS2/NARS1/NARS2/RARS2/LRRC47"
"GO:0032210","regulation of telomere maintenance via telomerase","20/3634","55/18888",0.002193495927157,0.0261088686643887,0.0209827951247439,20,"PIF1/DKC1/CCT2/SMG5/CCT5/NEK7/CCT3/NAT10/TCP1/NEK2/HNRNPU/GNL3L/CCT6A/PINX1/AURKB/TNKS2/MAP3K4/STN1/XRN1/TNKS"
"GO:0071478","cellular response to radiation","51/3634","181/18888",0.00219852477058591,0.026118975839147,0.0209909179116777,51,"MYC/NFATC4/HRAS/SFRP2/RHNO1/MAPK11/MMP2/BRCC3/USP28/CUL4A/GNB5/DDB2/ZMPSTE24/TRIAP1/BCL2L1/INO80/PIK3R1/RHOB/BMF/CRIP1/IFI16/ATF4/TP53INP1/AURKB/PIERCE1/BAX/PPID/EGR1/POLD1/EIF2S1/NOC2L/BLM/CHEK2/CDC25A/RPL26/CLOCK/OPN3/ACTR5/YAP1/CREBBP/XRCC6/STK11/TNKS1BP1/CCND2/GTF2H5/CDKN1A/TMEM109/TP53BP1/POLK/PTPRK/NPM1"
"GO:0042177","negative regulation of protein catabolic process","35/3634","114/18888",0.00222273457908328,0.0263564864984656,0.0211817970174899,35,"MDM4/PRKCG/FURIN/FLNA/EGFR/MAD2L1/LRIG2/TIMP2/MAP1A/USP9X/DAB2IP/AGAP2/SERPINE2/PTPN3/ANXA2/SMAD4/NOP53/PARK7/PHB1/MARCHF7/DDRGK1/TAF9/PSMF1/CYP51A1/NOS2/SNCA/FHIT/GABARAPL2/TIMP3/ATRAID/ATP13A2/SNX3/MAD2L2/RIC1/VPS35"
"GO:0043243","positive regulation of protein-containing complex disassembly","15/3634","37/18888",0.00224882240891699,0.0265650117832179,0.0213493815798288,15,"WDR1/INSR/EIF5A/TRPV4/SETX/STMN2/NES/F2RL1/SEMA5A/SMCR8/WASHC2C/ADRB2/GBA1/CARMIL2/JMJD4"
"GO:0070306","lens fiber cell differentiation","15/3634","37/18888",0.00224882240891699,0.0265650117832179,0.0213493815798288,15,"FOXE3/TDRD7/WNT7B/SPRED1/MAF/SIX3/SLC7A11/VIM/ATF4/CDKN1B/SPRY2/KDM5B/SPRED3/SPRY1/ABI2"
"GO:0019080","viral gene expression","32/3634","102/18888",0.00229497435508748,0.0270590466885692,0.0217464203537684,32,"DHX9/RRP1B/HEXIM1/MAN2A1/UBP1/CANX/EIF3L/ST3GAL3/FURIN/PSMC3/EIF2D/TFAP4/GALNT1/SSB/LEF1/EIF3B/TARDBP/HMGA2/PCBP2/EIF3A/MDFIC/ST6GAL1/ST6GALNAC3/HDAC1/EDEM2/CCNT2/TRIM14/MOGS/DENR/JUN/EIF3F/MCTS1"
"GO:0098727","maintenance of cell number","52/3634","186/18888",0.00240370040503891,0.0282876155011076,0.0227337786350295,52,"MYC/SOX2/KLF10/GNL3/IGF2BP1/NOTCH1/SRRT/LDB2/EOMES/ACTB/TPT1/NR2E1/WDR43/ZFP36L2/NCOA3/PHF10/CUL4A/LBH/SOX9/ASPM/PAF1/TAF5L/HMGA2/TUT4/BRMS1/CTR9/SAP30/SKI/PTN/ZIC1/SELENON/SMC1A/STAT3/SMARCE1/ZNF706/BRMS1L/MED30/PELO/EZH2/SS18/FANCD2/HDAC1/YAP1/SINHCAF/KAT2A/FGF10/FUT10/FOXO3/LRP5/MMP24/FZD7/DLL1"
"GO:1990090","cellular response to nerve growth factor stimulus","18/3634","48/18888",0.00242154585251709,0.028422069242637,0.0228418344588391,18,"NTRK2/WASF1/RAPGEF1/EHD1/STMN2/ACAP2/TMEM108/ARF6/EIF4A3/CORO1A/NTF3/CSTF2/KAT2A/NTRK3/CRK/FOXO3/ARPC3/ELAVL4"
"GO:0021846","cell proliferation in forebrain","12/3634","27/18888",0.00244241497572349,0.028422069242637,0.0228418344588391,12,"POU3F2/IGF2BP1/POU3F3/AKNA/GLI3/SIX3/FGF8/DIXDC1/EMX2/KIF14/LHX5/ARX"
"GO:0046037","GMP metabolic process","12/3634","27/18888",0.00244241497572349,0.028422069242637,0.0228418344588391,12,"PFAS/MAGI3/IMPDH1/NT5C2/PAICS/GMPS/ADSL/IMPDH2/TJP2/GART/ADA/ATIC"
"GO:0051984","positive regulation of chromosome segregation","12/3634","27/18888",0.00244241497572349,0.028422069242637,0.0228418344588391,12,"NCAPD2/CDK1/NUMA1/INCENP/HNRNPU/NCAPG/SMC4/AURKB/NCAPG2/BIRC5/NCAPD3/CDCA8"
"GO:0099560","synaptic membrane adhesion","12/3634","27/18888",0.00244241497572349,0.028422069242637,0.0228418344588391,12,"LRRC4/ITGA3/SLITRK3/LRRC4C/PTPRD/LRRC4B/EFNA5/CDH6/CDH10/FLRT3/PTPRS/MDGA1"
"GO:1902410","mitotic cytokinetic process","12/3634","27/18888",0.00244241497572349,0.028422069242637,0.0228418344588391,12,"KIF20A/KLHDC8B/IQGAP3/CHMP4A/CHMP3/CHMP1B/KIF20B/CEP55/IQGAP2/CHMP4B/CHMP4C/CNTROB"
"GO:1904356","regulation of telomere maintenance via telomere lengthening","22/3634","63/18888",0.0024535292951431,0.0284983356233258,0.0229031271123611,22,"PIF1/DKC1/CCT2/SMG5/CCT5/NEK7/CCT3/NAT10/TCP1/NEK2/HNRNPU/HNRNPA2B1/GNL3L/CCT6A/PINX1/AURKB/TNKS2/MAP3K4/STN1/XRN1/RTEL1/TNKS"
"GO:2001056","positive regulation of cysteine-type endopeptidase activity","38/3634","127/18888",0.0024644604356403,0.0285721952918669,0.0229624855745335,38,"MYC/HSPE1/IFT57/TTBK1/PDCD5/GSN/DIABLO/PERP/NGFR/RPS3/CASP2/EGLN3/HSPD1/DAPK1/RPS27L/HIP1/IFI16/CYCS/ROBO1/DAP/RACK1/BAX/LGMN/HMGB1/BCAP31/GRIN2B/UACA/RIPK2/ARL6IP5/DLC1/DDX3X/SNCA/ATP2A3/F2R/CARD8/FAM162A/BCL2L13/ANP32B"
"GO:0032206","positive regulation of telomere maintenance","24/3634","71/18888",0.00262816048481285,0.0303677885498046,0.0244055417997183,24,"GNL3/DKC1/CCT2/CCT5/NEK7/CCT3/NABP2/TCP1/NEK2/NFRKB/INO80/HNRNPA2B1/CCT6A/HNRNPD/AURKB/TNKS2/RUVBL1/MAP3K4/ACTR8/ACTR5/RTEL1/TNKS/RAD50/NBN"
"GO:0090151","establishment of protein localization to mitochondrial membrane","14/3634","34/18888",0.00262905642589923,0.0303677885498046,0.0244055417997183,14,"HSP90AA1/PDCD5/TOMM40/TIMM8A/TOMM5/MTCH2/BAX/TIMM13/TIMM8B/HSPA4/MOAP1/AP3B1/OXA1L/TOMM70"
"GO:0045936","negative regulation of phosphate metabolic process","95/3634","378/18888",0.00264982886356687,0.0305085280415814,0.0245186492636944,95,"DNAJA1/WWTR1/EIF4G1/MYADM/SFRP2/SOCS3/HEG1/SPRED1/HEXIM1/PTPRT/TIGAR/DYNLL1/TRIB1/QARS1/PPARA/CTDSP2/HNRNPU/SLIT2/WARS1/PKIA/FBLN1/TMED2/SEMA4D/PLK1/PPP1R16B/ACTN3/LPCAT1/TFAP4/URI1/CDKN1B/EPHB2/SRCIN1/CAMK2N1/TARDBP/ERRFI1/SPRY2/DNAJC3/RACK1/BAX/PWP1/DAB2IP/PLPP3/NR2F2/APOC1/PPP2CA/DUSP6/TRAF3IP1/DUSP16/SLC8A1/PRKACA/IPO5/CALM3/PARP14/FKBP1B/SPRY4/PARK7/MVP/STAT3/OCLN/GRB10/MASTL/ROCK2/PRKAR2B/SMCR8/YWHAB/SLC27A1/SNCA/HDAC4/SLC8A3/SOCS1/PID1/NTF3/GBA1/LRP6/CNKSR3/NTRK3/TSPO/PTPRO/PTPRJ/PSEN1/RTRAF/PRR5L/PRKAR1B/DRD2/LRP5/SPRY1/DUSP3/CDKN1A/ITGB1BP1/PPP4R4/ATG14/AKT1S1/MAPK8IP1/NPM1/PDCD4"
"GO:0043467","regulation of generation of precursor metabolites and energy","41/3634","140/18888",0.00265100507706492,0.0305085280415814,0.0245186492636944,41,"CDK1/TIGAR/SORBS1/INSR/PRDM16/PPARA/TRPV4/ACTN3/SLC25A23/ZBTB20/PPARGC1A/EIF6/PPP2CA/SPHK2/NOP53/PRKACA/PARK7/PRELID1/STAT3/PPP1R3B/SLC25A33/NOS2/SNCA/PPP1R3D/PPP1R3E/HDAC4/OPN3/UQCC2/IDE/PSEN1/ABCD1/PNPT1/IRS1/PPP1CA/PINK1/COX7A2L/PPIF/CHCHD4/PRKAG1/RUBCNL/MLST8"
"GO:0030522","intracellular receptor signaling pathway","93/3634","369/18888",0.00267062530564844,0.0306778263510976,0.0246547084621686,93,"HSPA8/DNAJA1/FABP5/CALR/RBFOX2/SAFB2/DDX60/DDX5/WDFY1/NR2E1/NEK7/BRCC3/CYP26B1/NR2C2/CYP7B1/PPARA/LBH/RTN4/DHX33/ESRRG/RARG/YWHAH/F2RL1/ERRFI1/AURKB/TNFAIP3/DAB2/FKBP4/VPS18/SEC14L1/NR2F1/RARB/ARNT/NR2F2/FOXA1/PAK1/PPP2CA/DNAAF4/PCBP2/HMGB1/TRIM24/RNF135/ITCH/NOP53/MAP2K6/IPO5/RORA/PARK7/RNF170/PHB1/HSPA1B/DAXX/DDRGK1/STAT3/NR1D2/IRAK1/RIPK2/RWDD1/CITED2/ATAT1/PRMT2/C1QBP/DDX54/DDX3X/GPS2/NLRX1/EZH2/PLIN5/SAFB/HDAC1/MAVS/LMO3/CLOCK/ZMIZ1/YAP1/EPG5/MYD88/CARD8/RIOK3/PUM1/UFD1/KCNJ8/PTPRS/RNF125/NR5A1/CYLD/RXRB/PUM2/RFTN1/FLOT1/HEYL/TAX1BP1/DDX17"
"GO:1903706","regulation of hemopoiesis","105/3634","424/18888",0.00271957995560239,0.0311534135092264,0.0250369214194303,105,"MYC/CTNNBIP1/CAMK4/AP3D1/KLF10/PPP3CA/HSPA9/MMP14/ZBTB16/CDK6/ING5/ACTB/ZFP36L2/TRIB1/GLI3/BCL6/PHF10/FAXDC2/CYP26B1/ZBTB46/BTN2A2/CUL4A/ARID2/PIK3R1/FAM210B/TCIM/ZFP36L1/RARG/CEBPA/IL4R/SOD1/LEF1/PAF1/H4C9/XBP1/H4C15/FBN1/CTR9/BRPF3/ROR2/HMGB3/JUNB/CD46/EIF6/ARNT/ABCB10/HMGB1/ADA/PTN/SMAP1/PLA2G3/GAS6/STAT5B/L3MBTL1/LRRC17/RHOH/MYSM1/HSPA1B/P4HTM/PRELID1/STAT3/ZBTB7B/FOXJ1/PIAS3/KLHL25/RIPK2/SMARCE1/SOX13/H4C11/FOS/DROSHA/NDFIP1/LOXL3/PRKCA/MAFB/CD74/TCTA/CD83/FANCD2/STAT1/HMGB2/SOCS1/ID2/ZMIZ1/KITLG/EGR3/KAT2A/XRCC6/EEIG1/AP3B1/BRD2/FOXO3/ITPKB/CYLD/TCF7/HLA-DRB1/GLI2/JAK3/QKI/RBM15/DLL1/TMEM131L/PRMT6/MDK/AGER"
"GO:0032508","DNA duplex unwinding","26/3634","79/18888",0.00272998482942621,0.0311534135092264,0.0250369214194303,26,"PIF1/DHX9/TOP2A/ZGRF1/SSBP1/TWNK/DDX1/SETX/MCM4/RUVBL1/MCM7/MCM8/POLQ/BLM/GINS4/DDX3X/ASCC2/DNA2/RTEL1/XRCC6/RAD50/CHTF8/NBN/CHD1L/FBH1/ASCC3"
"GO:0009651","response to salt stress","11/3634","24/18888",0.00273695375525129,0.0311534135092264,0.0250369214194303,11,"HSP90AA1/TRPV4/LETM1/ZFP36L1/SLC25A23/EFHD1/BAX/PAPPA2/MICU1/SLC12A6/XRCC6"
"GO:0050686","negative regulation of mRNA processing","11/3634","24/18888",0.00273695375525129,0.0311534135092264,0.0250369214194303,11,"SRSF6/SRSF7/SRSF9/U2AF2/HNRNPA2B1/HNRNPK/C1QBP/ZC3H14/DYRK1A/SRSF4/NPM1"
"GO:0097150","neuronal stem cell population maintenance","11/3634","24/18888",0.00273695375525129,0.0311534135092264,0.0250369214194303,11,"SOX2/IGF2BP1/NOTCH1/SRRT/ASPM/SS18/FANCD2/FUT10/FOXO3/MMP24/DLL1"
